2021/04/30 06:43:24 [INFO] Rancher version 2c96076f4 (2c96076f4) is starting
2021/04/30 06:43:24 [INFO] Rancher arguments {ACMEDomains:[] AddLocal:true Embedded:false BindHost: HTTPListenPort:80 HTTPSListenPort:443 K8sMode:auto Debug:false Trace:false NoCACerts:false AuditLogPath:/var/log/auditlog/rancher-api-audit.log AuditLogMaxage:10 AuditLogMaxsize:100 AuditLogMaxbackup:10 AuditLevel:0 Agent:false Features:}
2021/04/30 06:43:24 [INFO] Listening on /tmp/log.sock
2021/04/30 06:43:24 [INFO] Running etcd --data-dir=management-state/etcd --heartbeat-interval=500 --election-timeout=5000
2021/04/30 06:43:29 [INFO] Waiting for k3s to start
2021/04/30 06:43:30 [INFO] Waiting for k3s to start
2021/04/30 06:43:31 [INFO] Waiting for k3s to start
2021/04/30 06:43:32 [INFO] Waiting for k3s to start
2021/04/30 06:43:33 [INFO] Waiting for k3s to start
2021/04/30 06:43:34 [INFO] Waiting for k3s to start
2021/04/30 06:43:35 [INFO] Waiting for k3s to start
2021/04/30 06:43:36 [INFO] Updating CRD settings.management.cattle.io
2021/04/30 06:43:36 [INFO] Updating CRD preferences.management.cattle.io
2021/04/30 06:43:36 [INFO] Updating CRD features.management.cattle.io
2021/04/30 06:43:36 [INFO] Creating CRD clusterrepos.catalog.cattle.io
2021/04/30 06:43:36 [INFO] Creating CRD operations.catalog.cattle.io
2021/04/30 06:43:36 [INFO] Creating CRD apps.catalog.cattle.io
2021/04/30 06:43:36 [INFO] Waiting for CRD apps.catalog.cattle.io to become available
2021/04/30 06:43:37 [INFO] Done waiting for CRD apps.catalog.cattle.io to become available
2021/04/30 06:43:37 [INFO] rate limit for login http request: 1.000000/s
2021/04/30 06:43:37 [INFO] Auth limit cooldown period for login http request: 20s
2021/04/30 06:43:38 [INFO] Starting API controllers
2021/04/30 06:43:42 [INFO] Watching metadata for batch/v1beta1, Kind=CronJob
2021/04/30 06:43:42 [INFO] Watching metadata for management.cattle.io/v3, Kind=ClusterRoleTemplateBinding
2021/04/30 06:43:42 [INFO] Watching metadata for networking.k8s.io/v1, Kind=NetworkPolicy
2021/04/30 06:43:42 [INFO] Watching metadata for management.cattle.io/v3, Kind=CisBenchmarkVersion
2021/04/30 06:43:42 [INFO] Watching metadata for management.cattle.io/v3, Kind=UserAttribute
2021/04/30 06:43:42 [INFO] Watching metadata for coordination.k8s.io/v1, Kind=Lease
2021/04/30 06:43:42 [INFO] Watching metadata for management.cattle.io/v3, Kind=GroupMember
2021/04/30 06:43:42 [INFO] Watching metadata for management.cattle.io/v3, Kind=ProjectAlertGroup
2021/04/30 06:43:42 [INFO] Watching metadata for management.cattle.io/v3, Kind=Project
2021/04/30 06:43:42 [INFO] Watching metadata for storage.k8s.io/v1, Kind=CSIDriver
2021/04/30 06:43:42 [INFO] Watching metadata for /v1, Kind=LimitRange
2021/04/30 06:43:42 [INFO] Watching metadata for project.cattle.io/v3, Kind=AppRevision
2021/04/30 06:43:42 [INFO] Watching metadata for /v1, Kind=Namespace
2021/04/30 06:43:42 [INFO] Watching metadata for management.cattle.io/v3, Kind=Node
2021/04/30 06:43:42 [INFO] Watching metadata for /v1, Kind=ConfigMap
2021/04/30 06:43:42 [INFO] Watching metadata for storage.k8s.io/v1, Kind=StorageClass
2021/04/30 06:43:42 [INFO] Watching metadata for management.cattle.io/v3, Kind=ClusterLogging
2021/04/30 06:43:42 [INFO] Watching metadata for project.cattle.io/v3, Kind=Pipeline
2021/04/30 06:43:42 [INFO] Watching metadata for management.cattle.io/v3, Kind=ClusterAlertRule
2021/04/30 06:43:42 [INFO] Watching metadata for management.cattle.io/v3, Kind=ComposeConfig
2021/04/30 06:43:42 [INFO] Watching metadata for management.cattle.io/v3, Kind=Feature
2021/04/30 06:43:42 [INFO] Watching metadata for management.cattle.io/v3, Kind=Catalog
2021/04/30 06:43:42 [INFO] Watching metadata for management.cattle.io/v3, Kind=ClusterCatalog
2021/04/30 06:43:42 [INFO] Watching metadata for management.cattle.io/v3, Kind=SamlToken
2021/04/30 06:43:42 [INFO] Watching metadata for rbac.authorization.k8s.io/v1, Kind=ClusterRole
2021/04/30 06:43:42 [INFO] Watching metadata for scheduling.k8s.io/v1, Kind=PriorityClass
2021/04/30 06:43:42 [INFO] Watching metadata for mgt.pandaria.io/v3, Kind=SensitiveFilter
2021/04/30 06:43:42 [INFO] Watching metadata for admissionregistration.k8s.io/v1, Kind=ValidatingWebhookConfiguration
2021/04/30 06:43:42 [INFO] Watching metadata for networking.k8s.io/v1beta1, Kind=Ingress
2021/04/30 06:43:42 [INFO] Watching metadata for project.cattle.io/v3, Kind=PipelineExecution
2021/04/30 06:43:42 [INFO] Watching metadata for management.cattle.io/v3, Kind=Group
2021/04/30 06:43:42 [INFO] Watching metadata for management.cattle.io/v3, Kind=RoleTemplate
2021/04/30 06:43:42 [INFO] Watching metadata for management.cattle.io/v3, Kind=RkeAddon
2021/04/30 06:43:42 [INFO] Watching metadata for management.cattle.io/v3, Kind=ClusterScan
2021/04/30 06:43:42 [INFO] Watching metadata for /v1, Kind=Pod
2021/04/30 06:43:42 [INFO] Watching metadata for management.cattle.io/v3, Kind=FleetWorkspace
2021/04/30 06:43:42 [INFO] Watching metadata for apps/v1, Kind=DaemonSet
2021/04/30 06:43:42 [INFO] Watching metadata for management.cattle.io/v3, Kind=ProjectMonitorGraph
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=ClusterTemplate controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=NodePool controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=MultiClusterApp controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=KontainerDriver controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=AuthConfig controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=NodeTemplate controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=CatalogTemplateVersion controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=DynamicSchema controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=Token controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=RkeK8sSystemImage controller
2021/04/30 06:43:55 [INFO] Starting project.cattle.io/v3, Kind=Pipeline controller
2021/04/30 06:43:55 [INFO] Starting project.cattle.io/v3, Kind=SourceCodeRepository controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=MultiClusterAppRevision controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=Group controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=User controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=ClusterRoleTemplateBinding controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=CisConfig controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=ProjectCatalog controller
2021/04/30 06:43:55 [INFO] Starting project.cattle.io/v3, Kind=PipelineExecution controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=GlobalRoleBinding controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=Catalog controller
2021/04/30 06:43:55 [INFO] Starting project.cattle.io/v3, Kind=App controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=ClusterTemplateRevision controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=GlobalRole controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=GlobalDns controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=Project controller
2021/04/30 06:43:55 [INFO] Starting project.cattle.io/v3, Kind=SourceCodeCredential controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=PodSecurityPolicyTemplate controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=UserAttribute controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=ClusterCatalog controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=RkeK8sServiceOption controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=CisBenchmarkVersion controller
2021/04/30 06:43:55 [INFO] Starting /v1, Kind=Namespace controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=ProjectRoleTemplateBinding controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=RoleTemplate controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=RkeAddon controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=PodSecurityPolicyTemplateProjectBinding controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=ClusterLogging controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=CatalogTemplate controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=NodeDriver controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=GroupMember controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=ProjectLogging controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=Node controller
2021/04/30 06:43:55 [INFO] Starting management.cattle.io/v3, Kind=ClusterRegistrationToken controller
2021/04/30 06:43:55 [INFO] Listening on :443
2021/04/30 06:43:55 [INFO] Listening on :80
2021/04/30 06:43:55 [INFO] Updating TLS secret for serving-cert (count: 5): map[listener.cattle.io/cn-127.0.0.1:127.0.0.1 listener.cattle.io/cn-172.17.0.2:172.17.0.2 listener.cattle.io/cn-3.34.192.9:3.34.192.9 listener.cattle.io/cn-localhost:localhost listener.cattle.io/cn-rancher.cattle-system:rancher.cattle-system listener.cattle.io/hash:6ac7eb6d2e5447f3cf80510947150aba4a4c524b468927cadfeb3d9058afa248]
2021/04/30 06:43:55 [INFO] Active TLS secret serving-cert (ver=6880) (count 5): map[listener.cattle.io/cn-127.0.0.1:127.0.0.1 listener.cattle.io/cn-172.17.0.2:172.17.0.2 listener.cattle.io/cn-3.34.192.9:3.34.192.9 listener.cattle.io/cn-localhost:localhost listener.cattle.io/cn-rancher.cattle-system:rancher.cattle-system listener.cattle.io/hash:6ac7eb6d2e5447f3cf80510947150aba4a4c524b468927cadfeb3d9058afa248]
2021/04/30 06:43:55 [INFO] Listening on :444
2021/04/30 06:43:55 [INFO] Handling backend connection request [c-vrw5v]
2021/04/30 06:43:55 [INFO] Handling backend connection request [c-vrw5v:m-8n6wt]
2021/04/30 06:43:55 [INFO] Handling backend connection request [c-vrw5v:m-svmcg]
2021/04/30 06:43:55 [INFO] Handling backend connection request [c-vrw5v:m-77cbj]
2021/04/30 06:43:55 [INFO] Starting /v1, Kind=Secret controller
2021/04/30 06:43:55 [INFO] Active TLS secret serving-cert (ver=6880) (count 5): map[listener.cattle.io/cn-127.0.0.1:127.0.0.1 listener.cattle.io/cn-172.17.0.2:172.17.0.2 listener.cattle.io/cn-3.34.192.9:3.34.192.9 listener.cattle.io/cn-localhost:localhost listener.cattle.io/cn-rancher.cattle-system:rancher.cattle-system listener.cattle.io/hash:6ac7eb6d2e5447f3cf80510947150aba4a4c524b468927cadfeb3d9058afa248]
2021/04/30 06:44:00 [INFO] Registering project network policy
2021/04/30 06:44:00 [INFO] Registering CIS controllers for cluster: c-vrw5v
2021/04/30 06:44:00 [INFO] registering podsecuritypolicy cluster handler for cluster c-vrw5v
2021/04/30 06:44:00 [INFO] registering podsecuritypolicy project handler for cluster c-vrw5v
2021/04/30 06:44:00 [INFO] registering podsecuritypolicy namespace handler for cluster c-vrw5v
2021/04/30 06:44:00 [INFO] registering podsecuritypolicy serviceaccount handler for cluster c-vrw5v
2021/04/30 06:44:00 [INFO] registering podsecuritypolicy template handler for cluster c-vrw5v
2021/04/30 06:44:00 [INFO] Registering monitoring for cluster "c-vrw5v"
2021/04/30 06:44:00 [INFO] Registering istio for cluster "c-vrw5v"
2021/04/30 06:44:00 [INFO] Registering GPUManagement for cluster "c-vrw5v"
2021/04/30 06:44:00 [INFO] Registering F5 CIS for cluster "c-vrw5v"
2021/04/30 06:44:00 [INFO] Starting cluster controllers for c-vrw5v
2021/04/30 06:44:00 [INFO] Starting project.cattle.io/v3, Kind=PipelineSetting controller
2021/04/30 06:44:00 [INFO] Starting management.cattle.io/v3, Kind=Notifier controller
2021/04/30 06:44:00 [INFO] Starting management.cattle.io/v3, Kind=ProjectAlertRule controller
2021/04/30 06:44:00 [INFO] Starting management.cattle.io/v3, Kind=ClusterScan controller
2021/04/30 06:44:00 [INFO] Starting project.cattle.io/v3, Kind=SourceCodeProviderConfig controller
2021/04/30 06:44:00 [INFO] Starting management.cattle.io/v3, Kind=ProjectAlert controller
2021/04/30 06:44:00 [INFO] Starting management.cattle.io/v3, Kind=ClusterAlertRule controller
2021/04/30 06:44:00 [INFO] Starting management.cattle.io/v3, Kind=ClusterAlertGroup controller
2021/04/30 06:44:00 [INFO] Starting management.cattle.io/v3, Kind=ProjectAlertGroup controller
2021/04/30 06:44:00 [INFO] Starting management.cattle.io/v3, Kind=NotificationTemplate controller
2021/04/30 06:44:00 [INFO] Starting management.cattle.io/v3, Kind=ProjectNetworkPolicy controller
2021/04/30 06:44:01 [INFO] Starting /v1, Kind=ConfigMap controller
2021/04/30 06:44:01 [INFO] Starting /v1, Kind=Namespace controller
2021/04/30 06:44:01 [INFO] Starting policy/v1beta1, Kind=PodSecurityPolicy controller
2021/04/30 06:44:01 [INFO] Starting /v1, Kind=Service controller
2021/04/30 06:44:01 [INFO] Starting apps/v1, Kind=StatefulSet controller
2021/04/30 06:44:01 [INFO] Starting cis.f5.com/v1, Kind=TransportServer controller
2021/04/30 06:44:01 [INFO] Starting apps/v1, Kind=DaemonSet controller
2021/04/30 06:44:01 [INFO] Starting /v1, Kind=ServiceAccount controller
2021/04/30 06:44:01 [INFO] Starting /v1, Kind=Node controller
2021/04/30 06:44:01 [INFO] Starting /v1, Kind=Event controller
2021/04/30 06:44:01 [INFO] Starting cluster.cattle.io/v3, Kind=ClusterUserAttribute controller
2021/04/30 06:44:01 [INFO] Starting rbac.authorization.k8s.io/v1, Kind=ClusterRole controller
2021/04/30 06:44:01 [INFO] Starting /v1, Kind=LimitRange controller
2021/04/30 06:44:01 [INFO] Starting /v1, Kind=ReplicationController controller
2021/04/30 06:44:01 [INFO] Starting apps/v1, Kind=ReplicaSet controller
2021/04/30 06:44:01 [INFO] Starting /v1, Kind=Pod controller
2021/04/30 06:44:01 [INFO] Starting /v1, Kind=Secret controller
2021/04/30 06:44:01 [INFO] Starting batch/v1, Kind=Job controller
2021/04/30 06:44:01 [INFO] Starting extensions/v1beta1, Kind=Ingress controller
2021/04/30 06:44:01 [INFO] Starting cis.f5.com/v1, Kind=VirtualServer controller
2021/04/30 06:44:01 [INFO] Starting apiregistration.k8s.io/v1, Kind=APIService controller
2021/04/30 06:44:01 [INFO] Starting cluster.cattle.io/v3, Kind=ClusterAuthToken controller
2021/04/30 06:44:01 [INFO] Starting rbac.authorization.k8s.io/v1, Kind=RoleBinding controller
2021/04/30 06:44:01 [INFO] Starting /v1, Kind=ResourceQuota controller
2021/04/30 06:44:01 [INFO] Starting apps/v1, Kind=Deployment controller
2021/04/30 06:44:01 [INFO] Starting /v1, Kind=Endpoints controller
2021/04/30 06:44:01 [INFO] Starting rbac.authorization.k8s.io/v1, Kind=ClusterRoleBinding controller
2021/04/30 06:44:01 [INFO] Starting cluster agent for c-vrw5v [owner=true]
2021/04/30 06:44:01 [INFO] Starting batch/v1beta1, Kind=CronJob controller
2021/04/30 06:44:01 [INFO] Starting networking.k8s.io/v1, Kind=NetworkPolicy controller
2021/04/30 06:44:01 [INFO] Starting rbac.authorization.k8s.io/v1, Kind=Role controller
2021/04/30 06:44:01 [INFO] Creating roleBinding User user-2slhp Role project-owner
2021/04/30 06:44:01 [INFO] Creating roleBinding User u-t2wva57ezu Role edit
2021/04/30 06:44:01 [INFO] Creating roleBinding User user-2slhp Role admin
2021/04/30 06:44:01 [INFO] Creating roleBinding User user-2slhp Role project-owner
2021/04/30 06:44:01 [INFO] Creating roleBinding User user-2slhp Role project-owner
2021/04/30 06:44:01 [INFO] Updating clusterRoleBinding clusterrolebinding-cvwpp for project access to global resource for subject user-2slhp role p-bcfr5-namespaces-edit.
2021/04/30 06:44:01 [INFO] Creating roleBinding User user-2slhp Role cluster-owner
2021/04/30 06:44:01 [INFO] Updating clusterRoleBinding clusterrolebinding-lzbgs for project access to global resource for subject u-lwsqafnwit role p-bcfr5-namespaces-edit.
2021/04/30 06:44:01 [INFO] Updating clusterRoleBinding clusterrolebinding-7857f for project access to global resource for subject user-2slhp role project-owner-promoted.
2021/04/30 06:44:01 [INFO] Creating roleBinding User u-4rsqwd4lwt Role cluster-owner
2021/04/30 06:44:01 [INFO] Creating roleBinding User user-2slhp Role project-owner
2021/04/30 06:44:01 [INFO] Creating roleBinding User u-t2wva57ezu Role project-member
2021/04/30 06:44:01 [INFO] Creating roleBinding User user-2slhp Role admin
2021/04/30 06:44:01 [ERROR] error syncing 'system-default-registry': handler copy-settings: the server could not find the requested resource, requeuing
2021/04/30 06:44:01 [INFO] Updating clusterRoleBinding clusterrolebinding-98kgp for project access to global resource for subject u-lwsqafnwit role project-member-promoted.
2021/04/30 06:44:01 [INFO] Creating roleBinding User user-2slhp Role admin
2021/04/30 06:44:01 [ERROR] error syncing 'install-uuid': handler copy-settings: the server could not find the requested resource, requeuing
2021/04/30 06:44:01 [INFO] Creating roleBinding User user-2slhp Role project-owner
2021/04/30 06:44:01 [INFO] Creating roleBinding User u-lwsqafnwit Role project-member
2021/04/30 06:44:01 [INFO] Updating clusterRoleBinding clusterrolebinding-kgczk for project access to global resource for subject u-lwsqafnwit role project-member-promoted.
2021/04/30 06:44:01 [INFO] Creating roleBinding User user-2slhp Role admin
2021/04/30 06:44:01 [INFO] Creating roleBinding User u-t2wva57ezu Role edit
2021/04/30 06:44:01 [INFO] Updating clusterRoleBinding clusterrolebinding-kfnd2 for project access to global resource for subject user-2slhp role project-owner-promoted.
2021/04/30 06:44:01 [INFO] Deleting roleBinding clusterrolebinding-jrmtv
2021/04/30 06:44:01 [INFO] Creating roleBinding User u-t2wva57ezu Role project-member
2021/04/30 06:44:01 [INFO] Creating roleBinding User u-t2wva57ezu Role project-member
2021/04/30 06:44:01 [INFO] Creating roleBinding User u-lwsqafnwit Role edit
2021/04/30 06:44:01 [INFO] Creating roleBinding User user-2slhp Role admin
2021/04/30 06:44:01 [INFO] Creating roleBinding User u-t2wva57ezu Role project-member
2021/04/30 06:44:01 [INFO] Deleting roleBinding clusterrolebinding-dvq2g
2021/04/30 06:44:01 [INFO] Creating roleBinding User u-t2wva57ezu Role edit
2021/04/30 06:44:01 [INFO] Creating roleBinding User u-t2wva57ezu Role edit
2021/04/30 06:44:01 [INFO] Updating clusterRoleBinding clusterrolebinding-zm6p4 for project access to global resource for subject u-lwsqafnwit role create-ns.
2021/04/30 06:44:01 [INFO] Updating clusterRoleBinding clusterrolebinding-zqs9x for project access to global resource for subject user-2slhp role project-owner-promoted.
2021/04/30 06:44:01 [INFO] Creating roleBinding User user-2slhp Role project-owner
2021/04/30 06:44:01 [INFO] Creating roleBinding User user-2slhp Role project-owner
2021/04/30 06:44:01 [INFO] Creating roleBinding User user-2slhp Role project-owner
2021/04/30 06:44:01 [INFO] Updating clusterRoleBinding clusterrolebinding-zqs9x for project access to global resource for subject user-2slhp role project-owner-promoted.
2021/04/30 06:44:01 [INFO] Updating clusterRoleBinding clusterrolebinding-gtmdf for project access to global resource for subject u-t2wva57ezu role p-n29vj-namespaces-edit.
2021/04/30 06:44:01 [INFO] Creating roleBinding User user-2slhp Role project-owner
2021/04/30 06:44:01 [INFO] Deleting roleBinding clusterrolebinding-7dd2w
2021/04/30 06:44:01 [INFO] Deleting roleBinding clusterrolebinding-mgpnk
2021/04/30 06:44:01 [INFO] Updating clusterRoleBinding clusterrolebinding-xnjzz for project access to global resource for subject u-t2wva57ezu role project-member-promoted.
2021/04/30 06:44:01 [INFO] Updating clusterRoleBinding clusterrolebinding-rb7l5 for project access to global resource for subject user-2slhp role p-n29vj-namespaces-edit.
2021/04/30 06:44:01 [INFO] Creating roleBinding User user-2slhp Role admin
2021/04/30 06:44:01 [INFO] Creating roleBinding User user-2slhp Role admin
2021/04/30 06:44:01 [INFO] Updating clusterRoleBinding clusterrolebinding-xnjzz for project access to global resource for subject u-t2wva57ezu role project-member-promoted.
2021/04/30 06:44:01 [INFO] Creating roleBinding User user-2slhp Role admin
2021/04/30 06:44:01 [INFO] Creating roleBinding User user-2slhp Role admin
2021/04/30 06:44:01 [INFO] Creating roleBinding User u-t2wva57ezu Role project-member
2021/04/30 06:44:01 [INFO] Creating roleBinding User u-t2wva57ezu Role project-member
2021/04/30 06:44:01 [INFO] Updating clusterRoleBinding clusterrolebinding-kfnd2 for project access to global resource for subject user-2slhp role project-owner-promoted.
2021/04/30 06:44:02 [INFO] Creating roleBinding User u-t2wva57ezu Role project-member
2021/04/30 06:44:02 [INFO] Updating clusterRoleBinding clusterrolebinding-zqs9x for project access to global resource for subject user-2slhp role project-owner-promoted.
2021/04/30 06:44:02 [INFO] Creating roleBinding User u-t2wva57ezu Role project-member
2021/04/30 06:44:02 [INFO] Creating roleBinding User u-t2wva57ezu Role edit
2021/04/30 06:44:02 [INFO] Creating roleBinding User u-t2wva57ezu Role edit
2021/04/30 06:44:02 [INFO] Creating roleBinding User u-t2wva57ezu Role edit
2021/04/30 06:44:02 [INFO] Creating roleBinding User u-t2wva57ezu Role project-member
2021/04/30 06:44:02 [INFO] Creating roleBinding User u-t2wva57ezu Role edit
2021/04/30 06:44:02 [INFO] Creating roleBinding User u-t2wva57ezu Role edit
2021/04/30 06:44:02 [INFO] Creating roleBinding User u-t2wva57ezu Role edit
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-fl79n
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-r6zhb
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-r6zhb
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-b7ljv
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-64t7q
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-h2sxp
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-db9qg
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-kj62j
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-m78rl
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-6rjvl
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-fmwb8
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-wfv5d
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-r8xgs
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-tnzpx
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-cxbqk
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-c545l
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-q9288
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-2vr8g
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-xv2gr
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-f7mbz
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-mxfw8
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-xm8bt
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-cjnsc
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-jv2hk
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-fm9ss
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-gdbx6
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-d7b6g
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-5smff
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-flxxw
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-6nx8h
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-n5r2l
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-xjg4g
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-q548s
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-mrksg
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-mwsk9
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-gnrlj
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-9sx5t
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-7kqdn
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-76kd6
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-7qjfc
2021/04/30 06:44:02 [INFO] Deleting roleBinding clusterrolebinding-krl2j
2021/04/30 06:44:03 [INFO] harborClearUserAnnotationsController: clean harbor config
